Filename	Success	Nchan	dof	chi^2	chi^2/dof	rms	A	dA	B_1	dB_1	B_2	dB_2	C	dC	XE_0	dXE_0	XP_0	dXP_0	W	dW	N	dN	X	dX	W_50	dW_50	W_20	dW_20	F_peak	dF_peak	F_int	dF_int
J130132.61+463402.7_spec.txt	0	185	177	0.337164	0.00190488	0.01	0.00115723	1.81636	0.725933	419.038	4.15768	2.36324e+09	0.000435705	31796.7	72.2872	1.26102e+07	71.5113	136612	1.66841	1.26104e+07	8.69797	1.05306e+08	-412.696	4.14199e+08	61.0753	8.90359e+09	83.7173	6.33033e+09	0.00150276	336960	0.0879063	1.9674e+06
J130556.95+395621.5_spec.txt	1	220	212	4.23462	0.0199746	0.01	0.0584591	5.95953e+07	6.72666	4.63327e+11	0.610063	1.04375e+07	6.16298	5.04058e+09	53.7748	8.22187e+09	54.6829	2.81837e+08	-0.994612	8.11092e+09	4.98303	1.06889e+09	-1353.67	1.56726e+11	29.5584	1.54294e+09	56.3135	3.32929e+11	0.00482093	82647.7	0.165883	8.30363e+08
J131535.10+620728.4_spec.txt	1	220	212	0.525591	0.0024792	0.01	0.00377972	0.479147	0.68277	9.72528	0.125035	1.71639	0.0498308	2.69283	127.06	266.601	130.949	25.9789	-1.00937	296.051	3.41461	42.7135	147.11	201.176	273.816	273.401	331.085	421.002	0.00265139	0.00502328	0.519862	0.839732
J131739.20+411545.6_spec.txt	2	185	180	0.318477	0.00176932	0.01	5.77961e+08	3.75227e+12	0.0193351	2.50932	0.399955	1.36881	0	0	224.199	33234	0.1	0	-121.404	33246.3	0	0	76.4591	14253.1	133.543	25827.6	240.263	13340.7	0.00552508	0.196228	0.893603	38.8099
J132035.40+340821.7_spec.txt	0	185	180	0.594901	0.00330501	0.01	0.016202	0.0233647	0.182825	0.296954	0.120196	0.207715	0	0	95.2111	3.30079	0.1	0	7.07418	10.2172	0	0	40.9388	44.0636	266.901	109.424	394.134	116.176	0.013966	0.00432928	3.88381	1.02319
J132513.37+395553.2_spec.txt	0	185	180	0.297542	0.00165301	0.01	0.00140616	0.0276248	0.797129	22.6783	0.0225892	0.346103	0	0	94.0237	412.878	0.1	0	10.1478	418.588	0	0	260.669	1581.48	565.215	3360.82	968.371	3172.76	0.00100386	0.00376473	0.627765	1.71619
J133455.94+134431.7_spec.txt	0	220	212	3.66964	0.0173096	0.01	0.0035473	10.6523	1.45735	1462.36	0.880106	21.1665	0.245278	366.663	121.49	1102.78	119.997	12199.8	2.05034	1146.93	1.1226	502.762	-101.368	6415.91	68.9234	71834.1	89.861	3921.59	0.00541721	0.0129957	0.356287	59.7727
J133817.24+481629.7_spec.txt	0	220	212	1.47669	0.00696551	0.01	0.00107056	0.00637198	0.466281	8.08984	2.89725	34146.1	0.00525232	0.631188	137.642	674.372	138.079	36.5302	4.2445	677.316	4.17781	100.515	132.058	11808	184.86	21295.1	204.955	22323.1	0.00240741	0.00760489	0.301273	38.4549
J134035.20+444817.3_spec.txt	0	185	177	0.276449	0.00156186	0.01	1.43786e-05	1.1767	1.36993	625.005	4.40274	2.83372e+09	289.108	2.37126e+07	90.8461	1.80468e+07	89.5504	150.214	2.09787	1.80468e+07	0.873191	184.793	-12.6761	2.56681e+08	36.1812	1.70256e+09	54.3994	1.42803e+09	0.0108424	711346	0.420607	6.76218e+06
J134111.14+302241.3_spec.txt	1	220	215	0.981084	0.00456318	0.01	0.00743666	1.2754	0.21609	2.34539	0.0731559	3.34309	0	0	124.611	692.357	0.1	0	-0.967215	832.119	0	0	39.0851	466.746	195.654	710.373	317.038	883.789	0.0018687	0.00458063	0.405376	1.02795
J134442.16+555313.5_spec.txt	0	185	177	0.26239	0.00148243	0.01	0.00911892	0.00509665	0.238478	0.380105	0.305792	0.592766	0.00534699	0.123671	99.6335	3.94446	104.327	15.2303	16.1175	4.4315	1.58124	8.40181	89.7722	40.1148	559.729	82.3477	636.897	97.7902	0.0123666	0.00442526	6.07052	1.13111
J134649.45+142401.7_spec.txt	0	220	215	1.49023	0.0069313	0.01	0.00277532	0.0146244	0.943837	13.1033	7.45434	9.55108e+17	0	0	115.73	3.88443e+15	0.1	0	1.33014	3.88443e+15	0	0	-205.971	6.99438e+16	44.9579	6.59038e+16	57.1155	1.48932e+17	0.0027707	4.71149e+09	0.124218	3.2209e+14
J135217.88+312646.4_spec.txt	0	185	177	39.229	0.221633	0.01	0.1021	0.00891169	0.31717	0.0971587	0.463901	0.0853806	9.44383e-06	5.14697e-05	84.1999	0.715002	81.8929	1.48194	4.33825	0.817401	6.6378	2.51054	-130.095	3.55148	99.4826	22.398	222.103	7.32015	0.207654	0.00748469	27.4344	0.807864
J135646.10+102609.0_spec.txt	0	220	215	8.1477	0.0378963	0.01	0.003749	0.00303211	2.70399	1811.38	1.25292	9.97882	0	0	137.814	33.8814	0.1	0	6.71257	34.1428	0	0	184.438	566.084	248.898	1207.29	262.054	1156.61	0.003749	0.00303211	0.933133	4.57406
J135806.05+214021.1_spec.txt	0	220	212	1.34121	0.00632644	0.01	0.00144045	0.0172471	0.755193	3.12315	0.616093	8.70752	0.514968	11.4697	130.515	19.0277	131.476	13.217	2.35372	21.2902	2.74704	22.2387	24.0776	59.1475	44.5183	49.2823	70.9516	82.9555	0.0107216	0.00920633	0.623667	0.57937
J142210.81+210554.1_spec.txt	1	185	180	0.428016	0.00237786	0.01	3.34688e+07	8.62136e+11	0.0465067	25.651	0.357858	2.23396	0	0	133.197	56634.3	0.1	0	-47.7383	56778.6	0	0	-168.053	1185.5	115.644	2394.21	185.197	9972.2	0.00284442	0.0292613	0.366376	4.41985
J143521.67+505122.9_spec.txt	1	185	177	0.395382	0.0022338	0.01	0.040535	34.0418	0.585748	14.9332	0.106421	5.97424	0.0330155	7.2913	76.1637	1457.94	83.0253	140.027	-6.06882	1547.24	3.24363	121.674	-70.487	500.334	224.005	1038.58	298.353	1225.27	0.00107255	0.00528168	0.222168	0.874644
J144921.58+631614.0_spec.txt	1	185	177	2.34777	0.0132642	0.01	0.0200606	1.74511	0.0584705	0.576414	0.181255	0.716758	0.119769	2.57311	102.704	303.389	91.2941	9.69318	-4.63843	402.188	1.66559	13.1104	27.1323	157.566	160.224	125.357	455.031	405.323	0.00921786	0.00495339	2.16201	1.21297
J150034.56+364845.1_spec.txt	2	185	180	0.571924	0.00317736	0.01	1.96683e+08	1.40236e+12	0.392588	0.650215	0.0496794	7.45618	0	0	48.2347	14554.3	0.1	0	-45.1583	14588.8	0	0	35.0229	1336.83	94.9806	95.4916	152.355	994.25	0.0109074	0.0380989	1.1554	3.18416
J150721.87+101844.8_spec.txt	0	220	212	1.94399	0.00916975	0.01	0.00280981	0.0407656	0.239573	1.79427	0.937489	5.35486	0.0178048	0.537391	128.984	40.0008	127.865	24.0818	2.85782	42.075	3.4296	25.148	-15.3123	131.613	67.7379	491.415	241.672	262.503	0.00459271	0.00905373	0.567927	0.748977
J151319.23+343133.7_spec.txt	0	220	215	1.69642	0.00789031	0.01	0.0131646	0.0265328	0.400097	1.17646	0.383438	1.12919	0	0	129.134	1.43291	0.1	0	2.95715	5.73416	0	0	24.1561	33.6509	118.324	86.3039	171.434	91.2234	0.0118566	0.00685739	1.44973	0.699325
