1035.451	0.9980
1035.467	0.9984
1035.470	0.9934
1035.471	0.9929
1035.474	0.9883
1035.475	0.9883
1035.476	0.9955
1035.476	1.000
1035.478	1.012
1035.479	1.012
1035.479	1.012
1035.483	1.007
1035.485	1.003
1035.486	1.001
1035.487	1.001
1035.492	0.9955
1035.494	0.9955
1035.494	0.9951
1035.494	0.9921
1035.495	0.9921
1035.499	0.9921
1035.503	0.9981
1035.539	0.9981
1035.540	0.9981
1035.540	0.9947
1035.542	0.9939
1035.543	0.9905
1035.543	0.9905
1035.544	0.9905
1035.544	0.9905
1035.548	0.9943
1035.548	0.9943
1035.549	1.001
1035.551	0.9943
1035.551	0.9943
1035.552	0.9930
1035.556	1.001
1035.558	0.9935
1035.558	0.9968
1035.558	0.9968
1035.560	0.9897
1035.564	0.9926
1035.567	0.9926
1035.567	0.9981
1035.572	0.9977
1035.573	0.9977
1035.588	0.9842
1035.588	0.9838
1035.592	0.9724
1035.592	0.9724
1035.592	0.9724
1035.597	0.9525
1035.602	0.9491
1035.602	0.9491
1035.604	0.9487
1035.604	0.9487
1035.605	0.9487
1035.605	0.9458
1035.606	0.9411
1035.606	0.8600
1035.606	0.8968
1035.607	0.8562
1035.607	0.9335
1035.607	0.9141
1035.607	0.8921
1035.607	0.8520
1035.608	0.8921
1035.608	0.8465
1035.609	0.8317
1035.609	0.8317
1035.612	0.7713
1035.614	0.7670
1035.614	0.7670
1035.614	0.7493
1035.615	0.7476
1035.617	0.7387
1035.626	0.7104
1035.629	0.7104
1035.630	0.7104
1035.630	0.7844
1035.630	0.7844
1035.631	0.7882
1035.632	0.7844
1035.632	0.7282
1035.632	0.7831
1035.633	0.7911
1035.633	0.7911
1035.635	0.7831
1035.638	0.8681
1035.639	0.8676
1035.640	0.8981
1035.641	0.8981
1035.641	0.8985
1035.641	0.8431
1035.649	0.9420
1035.651	0.9420
1035.652	0.9420
1035.653	0.9484
1035.654	0.9492
1035.656	0.9517
1035.666	0.9796
1035.678	0.9796
1035.679	0.9826
1035.679	0.9796
1035.681	0.9771
1035.685	0.9847
1035.688	0.9856
1035.690	1.000
1035.693	1.000
1035.694	1.000
1035.695	0.9991
1035.696	0.9983
1035.697	0.9999
1035.699	1.000
1035.703	1.001
1035.706	0.9983
1035.726	1.002
1035.728	1.002
1035.728	0.9983
1035.730	0.9928
1035.734	0.9996
1035.737	1.006
1035.738	1.006
1035.738	1.006
1035.751	1.000
1035.754	0.9954
1035.758	0.9928
1035.762	0.9895
1035.763	0.9895
1035.763	0.9895
1035.775	0.9966
1035.778	1.002
1035.778	1.002
1035.787	1.006
1035.787	1.006
1035.791	0.9962
1035.794	0.9870
1035.795	0.9870
1035.799	0.9899
1035.799	0.9899
1035.802	0.9929
1035.803	0.9929
1035.823	0.9959
1035.824	0.9959
1035.825	1.003
1035.827	1.011
1035.827	1.011
1035.831	1.001
1035.835	0.9900
1035.835	0.9900
1035.843	0.9946
1035.848	0.9988
1035.851	1.003
1035.851	1.003
1035.856	0.9967
1035.888	0.9968
1035.892	0.9942
1035.904	0.9896
1035.908	0.9828
1035.908	0.9828
1035.912	0.9930
1035.913	0.9934
1035.915	0.9909
1035.915	0.9909
