-9.535000000000000000e+02 -1.000999999999999937e-03
-9.532999999999999545e+02 -2.017999999999999829e-03
-9.397000000000000455e+02 -2.462999999999999966e-05
-9.395000000000000000e+02 -1.407999999999999963e-03
-9.371000000000000227e+02 7.487000000000000382e-04
-9.290000000000000000e+02 2.661000000000000171e-03
-9.232999999999999545e+02 1.481000000000000111e-03
-9.146000000000000227e+02 -5.142000000000000303e-04
-9.146000000000000227e+02 -5.548999999999999896e-04
-9.145000000000000000e+02 -7.584000000000000030e-04
-9.035000000000000000e+02 2.180999999999999888e-04
-8.948999999999999773e+02 -1.368999999999999991e-03
-8.947999999999999545e+02 -1.899000000000000080e-03
-8.866000000000000227e+02 -1.165999999999999936e-03
-8.782999999999999545e+02 -8.413000000000000122e-04
-8.726000000000000227e+02 -1.288999999999999998e-03
-8.725000000000000000e+02 -1.939999999999999884e-03
-8.698999999999999773e+02 -8.417000000000000219e-04
-8.645000000000000000e+02 1.758000000000000177e-04
-8.617999999999999545e+02 5.013999999999999360e-04
-8.478999999999999773e+02 7.043999999999999914e-04
-8.451000000000000227e+02 7.043000000000000432e-04
-8.397000000000000455e+02 1.395999999999999889e-03
-8.282000000000000455e+02 -7.619999999999999820e-04
-8.227999999999999545e+02 1.333999999999999899e-04
-8.227000000000000455e+02 -2.328999999999999961e-04
-8.197000000000000455e+02 -1.209999999999999921e-03
-8.091000000000000227e+02 1.639000000000000049e-03
-8.090000000000000000e+02 1.232000000000000022e-03
-8.035000000000000000e+02 1.598000000000000028e-03
-7.950000000000000000e+02 4.987000000000000330e-04
-7.892999999999999545e+02 -7.147000000000000520e-05
-7.892999999999999545e+02 -7.147000000000000520e-05
-7.841000000000000227e+02 1.923000000000000013e-03
-7.756000000000000227e+02 1.514999999999999854e-03
-7.700000000000000000e+02 8.641000000000000243e-04
-7.698999999999999773e+02 5.790999999999999273e-04
-7.530000000000000000e+02 -4.393000000000000529e-04
-7.478999999999999773e+02 2.083999999999999915e-03
-7.448999999999999773e+02 1.229000000000000058e-03
-7.363999999999999773e+02 3.741999999999999884e-04
-7.282999999999999545e+02 1.350000000000000071e-03
-7.256000000000000227e+02 2.286999999999999970e-03
-7.228999999999999773e+02 2.733999999999999885e-03
-7.202000000000000455e+02 3.141000000000000129e-03
-7.007000000000000455e+02 2.978000000000000178e-03
-7.006000000000000227e+02 2.448999999999999788e-03
-7.005000000000000000e+02 1.755999999999999965e-03
-6.950000000000000000e+02 2.407999999999999984e-03
-6.808999999999999773e+02 1.104000000000000163e-03
-6.755000000000000000e+02 2.285000000000000139e-03
-6.670000000000000000e+02 1.429000000000000149e-03
-6.641000000000000227e+02 1.062999999999999926e-03
-6.528999999999999773e+02 4.521999999999999869e-04
-6.502999999999999545e+02 1.631999999999999987e-03
-6.397999999999999545e+02 5.458999999999999443e-03
-6.397000000000000455e+02 4.807000000000000509e-03
-6.395000000000000000e+02 3.342000000000000352e-03
-6.283999999999999773e+02 3.708000000000000358e-03
-6.282999999999999545e+02 3.301000000000000115e-03
-6.173999999999999773e+02 4.725000000000000033e-03
-6.171000000000000227e+02 2.688999999999999984e-03
-6.142000000000000455e+02 2.403999999999999887e-03
-6.118999999999999773e+02 4.847000000000000614e-03
-6.063999999999999773e+02 5.498000000000000283e-03
-6.062000000000000455e+02 4.033000000000000126e-03
-6.032999999999999545e+02 3.462000000000000233e-03
-6.005000000000000000e+02 3.583999999999999946e-03
-5.895000000000000000e+02 4.235000000000000049e-03
-5.867000000000000455e+02 4.480000000000000475e-03
-5.812999999999999545e+02 5.375000000000000437e-03
-5.812000000000000455e+02 4.519999999999999712e-03
-5.700000000000000000e+02 4.072000000000000099e-03
-5.593999999999999773e+02 7.288000000000000207e-03
-5.592000000000000455e+02 6.472999999999999587e-03
-5.592000000000000455e+02 6.433000000000000350e-03
-5.561000000000000227e+02 4.519000000000000447e-03
-5.561000000000000227e+02 4.233999999999999916e-03
-5.476000000000000227e+02 3.867000000000000211e-03
-5.420000000000000000e+02 3.704000000000000261e-03
-5.367999999999999545e+02 5.780000000000000415e-03
-5.341000000000000227e+02 6.106000000000000316e-03
-5.256000000000000227e+02 5.046999999999999403e-03
-5.227000000000000455e+02 4.599000000000000657e-03
-5.088999999999999773e+02 5.128000000000000613e-03
-5.030000000000000000e+02 3.540000000000000178e-03
-5.028999999999999773e+02 3.051000000000000326e-03
-4.923999999999999773e+02 6.308000000000000239e-03
-4.921999999999999886e+02 5.533999999999999857e-03
-4.863999999999999773e+02 4.272000000000000623e-03
-4.778999999999999773e+02 3.376000000000000095e-03
-4.778000000000000114e+02 2.765000000000000097e-03
