10937	-6.588
10943	-6.589
10949	-6.589
10998	-0.07426
11016	-0.07552
11105	-0.4322
11176	0.8945
11176	0.8945
11188	0.6834
11212	0.1210
11242	0.2591
11259	0.6083
11277	-0.02378
11283	-0.02420
11301	-0.02545
11426	-0.1043
11444	-0.03546
11462	0.1034
11480	0.03212
11509	0.1702
11515	0.1698
11635	-0.6095
11658	-0.1205
11676	-0.1919
11694	-0.05299
11706	-0.3342
11731	-0.9667
11731	-0.9667
11760	-0.7585
11766	-0.6888
11778	-0.5495
11801	-0.1305
11814	-0.4819
12029	-2.039
12035	-2.039
12046	-1.058
12052	-1.129
12052	-1.129
12058	-1.129
12076	-1.691
12088	-1.482
12094	-1.482
12106	-1.623
12112	-1.624
12130	-2.326
12178	-2.680
12286	-3.038
12309	-2.549
12309	-2.549
12322	-3.321
12328	-3.321
12340	-3.602
12346	-3.603
12399	-3.747
12418	-4.379
12453	-3.821
12465	-3.541
12465	-3.541
12483	-3.823
12501	-3.964
12526	-5.157
12545	-7.542
12565	-9.436
12584	-10.83
12603	-12.24
12621	-12.87
12668	-12.73
12674	-12.73
12686	-12.87
12692	-12.87
12703	-10.91
12709	-10.91
12724	-8.115
12740	-5.453
12751	-3.842
12757	-3.842
12774	-3.072
12791	-2.092
12808	-1.392
12838	-0.9041
12856	-0.9755
12856	-0.9755
12909	-0.4885
12915	-0.4890
12927	-0.5599
12933	-0.5603
12944	0.06968
12998	-0.7752
13016	-0.4260
13034	-0.7777
13123	-0.2232
13164	0.5449
13176	0.6842
13194	0.1222
13271	0.9579
13289	0.1856
13379	-0.03087
13396	-6.690
13402	-6.691
