#freq[Hz] vel[km/s] flux[Jy/beam] noise[Jy/beam] tau tau_noise
1178226423.73 61621.038483599135 0.0 0.0 -0.0 -0.0
1178148297.24832 61645.004876435974 0.0 0.0 -0.0 -0.0
1178070170.76664 61668.9744480478 0.0 0.0 -0.0 -0.0
1177992044.28496 61692.94719906691 0.0 0.0 -0.0 -0.0
1177913917.80328 61716.92313012605 0.0 0.0 -0.0 -0.0
1177835791.3216 61740.902241858064 0.0 0.0 -0.0 -0.0
1177757664.83992 61764.884534895784 0.0 0.0 -0.0 -0.0
1177679538.3582401 61788.87000987242 0.0 0.0 -0.0 -0.0
1177601411.87656 61812.85866742136 0.0 0.0 -0.0 -0.0
1177523285.39488 61836.850508175914 0.0 0.0 -0.0 -0.0
1177445158.9132 61860.84553276988 0.0 0.0 -0.0 -0.0
1177367032.43152 61884.84374183693 -0.0002701238263398409 0.00012279940590186538 -0.00825427953399931 0.0037750756708421545
1177288905.94984 61908.845136011085 1.6378879081457853e-05 0.000716335477191252 0.0005026934621149893 0.02222509088771905
1177210779.46816 61932.849715926604 0.0017961643170565367 0.0024658639948489246 0.05669019306149705 0.07867770117732836
1177132652.98648 61956.85748221762 0.003261702135205269 0.003589616024414645 0.1054511773349614 0.11669478840443623
1177054526.5048 61980.86843551872 0.0026737565640360117 0.003238238199236426 0.08560272139129683 0.10465146467983501
1176976400.02312 62004.882576464595 0.0014619700377807021 0.0024626081088639485 0.04589617461100954 0.07856962625857493
1176898273.54144 62028.89990568995 0.0008995457319542766 0.0011188069283488233 0.02798960978656455 0.03493240179324496
1176820147.05976 62052.920423829826 -0.00038623809814453125 0.00032472560920981215 -0.011781596999422111 0.01001380435255057
1176742020.57808 62076.944131519456 -0.003045278135687113 0.0033452930559739837 -0.08932948507467009 0.10830538465534703
1176663894.0964 62100.97102939403 -0.004279232118278742 0.005421525844680515 -0.12337036025480602 0.18194559585344075
1176585767.61472 62125.0011180891 -0.0035306415520608425 0.0039821895062348315 -0.1028577068723131 0.13032388053465588
1176507641.13304 62149.03439824042 -0.003182562068104744 0.002762923030481461 -0.09317450956827016 0.08858766591172842
1176429514.65136 62173.07087048367 -0.002424896229058504 0.0029963588712630723 -0.07176717041908419 0.09644464471704038
1176351388.16968 62197.11053545492 -0.001372619066387415 0.003244853184725198 -0.04125445418537188 0.10487685605742657
1176273261.688 62221.15339379041 -0.001646688673645258 0.003108593044510234 -0.04929170951305788 0.10024430894716355
1176195135.20632 62245.19944612634 -0.001896263798698783 0.0026076809230879718 -0.05655487526505222 0.0833965008813059
1176117008.7246401 62269.24869309929 -0.0011792682344093919 0.00128147997760269 -0.03554521121009264 0.040114686825334235
1176038882.24296 62293.301135346 -0.00055310147581622 0.0007576742174571354 -0.016828881545582316 0.023522871128663077
1175960755.76128 62317.3567735032 -2.081767888739705e-05 0.0005293756224573477 -0.0006385626931412489 0.01637665260279587
1175882629.2796 62341.415608208015 0.0012346289586275816 0.0009061866480855053 0.038619395563005234 0.028199184626308584
1175804502.79792 62365.4776400975 0.00284948805347085 0.0029185883478216827 0.09149407307298328 0.09382018273450074
1175726376.31624 62389.54286980909 0.0028486752416938543 0.0027046845435906336 0.09146674372122919 0.08663706022397398
1175648249.83456 62413.61129798037 0.002329922281205654 0.0028669084069202055 0.0741751996854435 0.09207998111876595
