#freq[Hz] vel[km/s] flux[Jy/beam] noise[Jy/beam] tau tau_noise
1192723635.47 57228.16168598975 0.0 0.0 -0.0 -0.0
1192645507.959249 57251.54929959052 0.0 0.0 -0.0 -0.0
1192567380.4484982 57274.939977531336 0.0 0.0 -0.0 -0.0
1192489252.9377472 57298.333720414645 0.0 0.0 -0.0 -0.0
1192411125.4269965 57321.73052884273 0.0 0.0 -0.0 -0.0
1192332997.9162455 57345.13040341836 0.0 0.0 -0.0 -0.0
1192254870.4054947 57368.53334474416 0.0 0.0 -0.0 -0.0
1192176742.8947437 57391.93935342318 0.0 0.0 -0.0 -0.0
1192098615.383993 57415.34843005838 0.0 0.0 -0.0 -0.0
1192020487.873242 57438.76057525313 0.0 0.0 -0.0 -0.0
1191942360.3624911 57462.1757896107 0.0 0.0 -0.0 -0.0
1191864232.8517401 57485.59407373477 -8.2715145254042e-05 0.00012369959002795966 -0.0017014983012249942 0.0025499864709660927
1191786105.340989 57509.015428229 -0.0003745214198715985 0.00043863989315190844 -0.00768110450738253 0.009071781079094381
1191707977.8302383 57532.43985369719 -0.0005537096876651049 0.0007140018247086733 -0.01133533530294079 0.014809046881343648
1191629850.3194873 57555.867350743516 -0.00042095757089555264 0.00030121165378645543 -0.008629371065998091 0.006220680341130363
1191551722.8087366 57579.297919972014 -0.00015546660870313644 8.659156844654052e-05 -0.0031956486574523865 0.0017843458102966361
1191473595.2979856 57602.73156198719 0.00027971697272732854 8.730526058754326e-05 0.005775483630505186 0.0017990657168684056
1191395467.7872348 57626.16827739339 0.0004033170989714563 2.652565858935244e-05 0.008338194157248643 0.0005462617611182337
1191317340.2764838 57649.60806679546 0.00027811777545139194 0.00023706667403740016 0.005742369060323184 0.004892699249777372
1191239212.765733 57673.05093079804 0.0006513926200568676 0.0006038804649853451 0.013501667111570477 0.012510677203227788
1191161085.254982 57696.496870006275 0.0009138974128291011 0.001088596952742571 0.01899466194380177 0.022667098185379923
1191082957.7442312 57719.94588502516 8.121205610223114e-05 0.0006043798337367251 0.0016734002930200327 0.012521087735917018
1191004830.2334802 57743.397976460146 -0.0009089140803553164 0.0005494221300718266 -0.018539872382416913 0.011376013205279145
1190926702.7227294 57766.85314491655 -0.0007779587176628411 0.0006565044298687361 -0.01588976867162829 0.013608345774235482
1190848575.2119784 57790.31139100013 -0.00044811429688706994 0.00045577338042545045 -0.009183518588695164 0.009427804779006434
1190770447.7012274 57813.77271531659 -0.0002829375443980098 0.00021811575289850353 -0.005808242453720869 0.004500699235079457
1190692320.1904767 57837.23711847179 0.0006641115760430694 0.0006699207202335137 0.013767120831925718 0.013888385277106676
1190614192.6797256 57860.70460107197 0.0010739148128777742 0.0012250690431266167 0.02235793880450943 0.02554535078329937
1190536065.1689749 57884.17516372325 0.0004472856817301363 0.0009518506043628658 0.009251419593257343 0.019791346826905566
1190457937.6582239 57907.6488070322 0.0004687564796768129 0.0007192299864119658 0.00969767031868553 0.014918296576314261
1190379810.147473 57931.12553160522 0.0004940330982208252 0.0006910092442635352 0.0102232768573469 0.014328726617925856
1190301682.636722 57954.6053380492 0.0001978962100110948 0.0003621798189440285 0.004082627134334292 0.0074845292440167315
1190223555.1259713 57978.08822697089 7.221139094326645e-05 0.00014206415309526703 0.00148780068184366 0.00292911492529468
1190145427.6152203 58001.574198977476 -0.00013255093654152006 0.0006595181610595582 -0.002725253437309791 0.013671244842441446
1190067300.1044695 58025.06325467603 9.619290358386934e-05 0.00047267537082254263 0.001982391582724571 0.00977914235054988
1189989172.5937185 58048.55539467408 0.0002423720434308052 0.00015794947738714544 0.005002468411317329 0.0032571765493407995
1189911045.0829675 58072.05061957906 0.00020635614055208862 2.0710318974647327e-05 0.004257528761459994 0.000426476793198355
1189832917.5722167 58095.54892999859 0.00039798871148377657 0.00038228798714312 0.008227580430921184 0.007901715121021922
1189754790.0614657 58119.05032654067 0.0006954093114472926 0.0005694658329711201 0.01442062717872103 0.011793483094738834
1189676662.550715 58142.55480981318 0.0009724635747261345 0.0004865123684651181 0.020224304932804776 0.010066860581514474
1189598535.039964 58166.0623804244 0.00018924870528280735 0.0005591575122273914 0.0039038791856485693 0.011578759805367062
1189520407.5292132 58189.57303898254 -0.0008810737635940313 0.0013212615399976842 -0.017977063911131602 0.027579079202960315
1189442280.0184622 58213.08678609621 -0.0011036992073059082 0.0013137701025882323 -0.022468732975017336 0.027420544558636295
1189364152.5077114 58236.603622373936 -0.0011369328713044524 0.001142333051921138 -0.023137524798283383 0.02379942606996479
1189286024.9969604 58260.12354842464 -0.0010177049553021789 0.0007004347269658544 -0.020736112001745393 0.014525599205045482
1189207897.4862096 58283.646564857176 -0.0007669875049032271 0.0005655813887383819 -0.01566742842186676 0.01171256434289736
1189129769.9754586 58307.1726722808 -0.0007360897725448012 0.0010454374776773074 -0.015040995806376519 0.02175856862762342
1189051642.4647076 58330.70187130473 -0.00022305900347419083 0.0006816305787300787 -0.004581845638066471 0.014132870376547571
1188973514.9539568 58354.23416253834 0.0005149533972144127 0.00036649994331870776 0.010658506349537387 0.0075741445538471605
1188895387.4432058 58377.76954659138 0.0004135341732762754 0.0004549266153362704 0.008550327950660835 0.009410206525166366
1188817259.932455 58401.308024073485 0.0006911806995049119 0.0011003215252064931 0.01433230750348444 0.02291404921748374
