#freq[Hz] vel[km/s] flux[Jy/beam] noise[Jy/beam] tau tau_noise
1320740459.63 22622.8419515 -0.000730026629753 6.50110542235e-05 -0.00796672026591 0.000712547618079
1320662337.51 22641.914024 -0.000500223250128 9.23873182044e-07 -0.00546573321327 1.01224706034e-05
1320584215.38 22660.9883531 -8.39458589326e-05 6.3467500796e-05 -0.00091933034889 0.000695623758532
1320506093.26 22680.064939 0.000272868259344 8.93084097476e-05 0.00299415995242 0.000978986918476
1320427971.14 22699.1437823 0.00055007589981 0.000111602421939 0.00604514341082 0.00122352047653
1320349849.01 22718.2248832 0.000400593562517 0.000530712090818 0.00439876500146 0.0058317201344
1320271726.89 22737.3082423 -0.000185751065146 0.000373399542675 -0.00203311394122 0.00409954490509
1320193604.76 22756.3938599 -0.00052586698439 0.000231732947169 -0.0057451283383 0.00254221143401
1320115482.64 22775.4817364 -0.000326425419189 0.000202227429719 -0.00357010071295 0.00221816376532
1320037360.52 22794.5718722 0.000100801611552 0.000390219721687 0.00110504350391 0.00428460942902
1319959238.39 22813.6642677 0.000357773184078 0.000409603712425 0.00392764610956 0.00449792485431
1319881116.27 22832.7589233 0.00038799556205 0.000460938328163 0.00426013608087 0.00506306793976
1319802994.15 22851.8558394 0.000314436678309 0.000393200918182 0.00345107455001 0.00431741370621
1319724872.02 22870.9550164 8.67318449309e-05 4.8607936359e-05 0.00095072952688 0.000532714872161
1319646749.9 22890.0564548 -4.57575042674e-05 0.00012981723479 -0.000501216606742 0.00142335542366
1319568627.78 22909.1601548 5.50463482796e-06 0.000293360112522 6.03133673016e-05 0.00321937761799
1319490505.65 22928.266117 9.61886689765e-05 0.000155539655313 0.00105444718269 0.00170562446441
1319412383.53 22947.3743417 0.000100982309959 0.000548522722636 0.00110702551753 0.00602802298275
1319334261.41 22966.4848293 -0.000182539020898 7.68878795726e-05 -0.00199799202996 0.00084277732698
1319256139.28 22985.5975803 -0.000343617750332 0.000329864969315 -0.00375777963628 0.00362071343375
1319178017.16 23004.712595 4.17238043156e-05 0.00022336661122 0.00045725151434 0.00245031654054
1319099895.03 23023.8298738 0.000406567647588 0.000499899015148 0.00446451079988 0.00549219965788
1319021772.91 23042.9494171 0.000200287933694 0.000217845960872 0.00219686670942 0.00238968296213
1318943650.79 23062.0712254 -5.49857722945e-05 0.000190465705566 -0.000602270382681 0.00208901857174
1318865528.66 23081.195299 0.000172814266989 0.000263275615558 0.00189523487336 0.00288874851386
1318787406.54 23100.3216383 0.000400198914576 0.000239126176398 0.00439442198752 0.00262342486172
1318709284.42 23119.4502438 0.000184518430615 0.000134937166849 0.00202372310165 0.00147953345521
1318631162.29 23138.5811158 -6.92286557751e-05 8.86958383764e-05 -0.000758216461967 0.000972268727098
