1080.738	-2.377
1080.738	-2.377
1080.748	-1.908
1080.748	-1.908
1080.751	4.207
1080.757	7.500
1080.759	9.382
1080.760	16.44
1080.760	15.49
1080.790	18.31
1080.812	15.48
1080.812	11.25
1080.814	14.54
1080.814	10.78
1080.847	9.361
1080.847	8.420
1080.849	9.361
1080.849	9.361
1080.849	7.478
1080.851	3.243
1080.853	-2.404
1080.858	-8.523
1080.868	-13.70
1080.870	-15.11
1080.873	-18.87
1080.875	-19.35
1080.881	-19.82
1080.886	-20.29
1080.888	-13.23
1080.890	-11.82
1080.894	-6.649
1080.895	-6.178
1080.929	-7.598
1080.931	-9.010
1080.945	-9.484
1080.947	-9.485
1080.947	-9.485
1080.953	8.866
1080.953	8.866
1080.955	8.865
1080.967	8.862
1080.971	12.15
1080.990	14.97
1081.012	15.44
1081.023	15.43
1081.025	9.790
1081.027	8.378
1081.030	4.142
1081.032	3.200
1081.069	-6.219
1081.082	-1.046
1081.084	0.3649
1081.089	6.010
1081.091	6.480
1081.102	6.948
1081.104	12.59
1081.106	13.53
1081.108	16.82
1081.110	17.77
1081.113	18.24
1081.160	17.28
1081.162	12.11
1081.163	10.69
1081.165	7.404
1081.167	6.462
1081.178	5.519
1081.180	5.518
1081.180	5.518
1081.188	-18.01
1081.188	-18.01
1081.189	-18.01
1081.200	-18.48
1081.202	-18.95
1081.204	-22.25
1081.206	-23.19
1081.217	-26.96
1081.219	-25.54
1081.230	-8.140
1081.232	-3.434
1081.237	3.152
1081.239	5.504
1081.247	16.79
1081.248	17.73
1081.254	19.14
1081.259	14.44
1081.261	13.49
1081.263	10.20
1081.265	9.734
1081.278	4.083
1081.280	2.671
1081.284	-1.564
1081.285	-2.035
1081.289	-2.506
1081.297	-2.508
1081.298	4.079
1081.300	5.490
1081.304	10.19
1081.306	11.13
1081.324	13.48
1081.335	5.952
1081.337	4.070
1081.345	-6.284
1081.346	-7.226
1081.356	-13.81
1081.358	-15.22
1081.363	-21.34
1081.365	-22.28
1081.369	-22.76
1081.382	-16.64
1081.395	-16.17
1081.396	-10.06
1081.398	-8.650
1081.402	-3.474
1081.404	-3.004
1081.407	-2.064
1081.433	-4.893
1081.435	-11.95
1081.437	-13.36
1081.441	-18.54
1081.443	-19.01
1081.446	-19.95
1081.456	-16.19
1081.457	-15.25
1081.461	-12.42
1081.470	-3.961
1081.472	-1.138
1081.481	16.27
1081.483	18.15
1081.492	20.03
1081.494	20.03
1081.520	-22.32
1081.522	-22.32
1081.524	-22.32
1081.533	-21.38
1081.535	-20.91
1081.537	-17.62
1081.539	-16.68
1081.548	-11.97
1081.550	-8.685
1081.552	-6.803
1081.553	-5.392
1081.557	-0.2170
1081.559	0.2531
