-4.4162480449362e+06   3.0879373122030e-01
-4.4006040448850e+06   3.0758420097495e-01
-4.3849600448338e+06   3.0563101589369e-01
-4.3693160447826e+06   3.1098762680288e-01
-4.3536720447314e+06   3.1157116321616e-01
-4.3380280446802e+06   3.1123801611857e-01
-4.3223840446291e+06   3.1114584157488e-01
-4.3067400445779e+06   3.1191226280192e-01
-4.2910960445267e+06   3.0681450262846e-01
-4.2754520444755e+06   3.1122851696835e-01
-4.2598080444243e+06   3.0752173618429e-01
-4.2441640443731e+06   3.0606807157243e-01
-4.2285200443219e+06   3.0694525562632e-01
-4.2128760442707e+06   3.1320528254755e-01
-4.1972320442196e+06   3.0641024923049e-01
-4.1815880441684e+06   3.1217190538812e-01
-4.1659440441172e+06   3.0635593107788e-01
-4.1503000440660e+06   3.0939910227280e-01
-4.1346560440148e+06   3.0678260353213e-01
-4.1190120439636e+06   3.1131422676336e-01
-4.1033680439124e+06   3.0467591014744e-01
-4.0877240438613e+06   3.0657002488223e-01
-4.0720800438101e+06   3.0738085126177e-01
-4.0564360437589e+06   3.0734417225850e-01
-4.0407920437077e+06   3.0700776866819e-01
-4.0251480436565e+06   3.0674715062473e-01
-4.0095040436053e+06   3.0590429352489e-01
-3.9938600435541e+06   3.1072408075184e-01
-3.9782160435030e+06   3.1153140811367e-01
-3.9625720434518e+06   3.0793669826478e-01
-3.9469280434006e+06   3.0716679583179e-01
-3.9312840433494e+06   3.1077083694760e-01
-3.9156400432982e+06   3.0635863082623e-01
-3.8999960432470e+06   3.0534317339574e-01
-3.8843520431958e+06   3.0672215009981e-01
-3.8687080431447e+06   3.0416673287428e-01
-3.8530640430935e+06   3.0671654037904e-01
-3.8374200430423e+06   3.0693470333473e-01
-3.8217760429911e+06   3.0443351259769e-01
-3.8061320429399e+06   3.0609640324022e-01
-3.7904880428887e+06   3.1514564222204e-01
-3.7748440428375e+06   3.0921487683633e-01
-3.7592000427863e+06   3.0501094287826e-01
-3.7435560427352e+06   3.0626605311338e-01
-3.7279120426840e+06   3.0652912348355e-01
-3.7122680426328e+06   3.0823996843220e-01
-3.6966240425816e+06   3.0718311238453e-01
-3.6809800425304e+06   3.0548099188243e-01
-3.6653360424792e+06   3.0639387287509e-01
-3.6496920424280e+06   3.0711428630648e-01
-3.6340480423769e+06   3.0728404625056e-01
-3.6184040423257e+06   3.0659723086549e-01
-3.6027600422745e+06   3.0959425034968e-01
-3.5871160422233e+06   3.0758966084901e-01
-3.5714720421721e+06   3.0691416866355e-01
-3.5558280421209e+06   3.0736010570847e-01
-3.5401840420697e+06   3.0779424659600e-01
-3.5245400420186e+06   3.0554806160968e-01
-3.5088960419674e+06   3.0767712276334e-01
-3.4932520419162e+06   3.0657747747183e-01
-3.4776080418650e+06   3.0850742785412e-01
-3.4619640418138e+06   3.0706780240560e-01
-3.4463200417626e+06   3.0717808791187e-01
-3.4306760417114e+06   3.1022689020703e-01
-3.4150320416603e+06   3.0988086095947e-01
-3.3993880416091e+06   3.0904724202267e-01
-3.3837440415579e+06   3.0764920552150e-01
-3.3681000415067e+06   3.0995164842176e-01
-3.3524560414555e+06   3.0790201286941e-01
-3.3368120414043e+06   3.1172797084534e-01
-3.3211680413531e+06   3.1176922524321e-01
-3.3055240413019e+06   3.0614551250017e-01
-3.2898800412508e+06   3.0824993492662e-01
-3.2742360411996e+06   3.0838988657392e-01
-3.2585920411484e+06   3.0910618801571e-01
-3.2429480410972e+06   3.0892008130534e-01
-3.2273040410460e+06   3.0883206361242e-01
-3.2116600409948e+06   3.0648651389550e-01
-3.1960160409436e+06   3.0303783493948e-01
-3.1803720408925e+06   3.0537550251054e-01
-3.1647280408413e+06   3.1139009730401e-01
-3.1490840407901e+06   3.0844165545411e-01
-3.1334400407389e+06   3.1030415168293e-01
-3.1177960406877e+06   3.0672328941166e-01
-3.1021520406365e+06   3.1103045656255e-01
-3.0865080405853e+06   3.0840537679204e-01
-3.0708640405342e+06   3.1096078476442e-01
-3.0552200404830e+06   3.0747201947187e-01
-3.0395760404318e+06   3.0740230759833e-01
-3.0239320403806e+06   3.0860673703923e-01
-3.0082880403294e+06   3.0808758875862e-01
-2.9926440402782e+06   3.0571587626870e-01
-2.9770000402270e+06   3.0719979663073e-01
-2.9613560401759e+06   3.0560949953207e-01
-2.9457120401247e+06   3.0824184535809e-01
-2.9300680400735e+06   3.0700193180373e-01
-2.9144240400223e+06   3.0637408236654e-01
-2.8987800399711e+06   3.0618424282858e-01
-2.8831360399199e+06   3.0705580543293e-01
-2.8674920398687e+06   3.0706193752500e-01
-2.8518480398176e+06   3.1006032907199e-01
-2.8362040397664e+06   3.0898808925373e-01
-2.8205600397152e+06   3.0782551618001e-01
-2.8049160396640e+06   3.0717363839706e-01
-2.7892720396128e+06   3.0445012316711e-01
-2.7736280395616e+06   3.0633281305899e-01
-2.7579840395104e+06   3.0606784291859e-01
-2.7423400394592e+06   3.0505835614081e-01
-2.7266960394081e+06   3.0732684751679e-01
-2.7110520393569e+06   3.0763095271377e-01
-2.6954080393057e+06   3.0804299324535e-01
-2.6797640392545e+06   3.0699525115908e-01
-2.6641200392033e+06   3.0635990105736e-01
-2.6484760391521e+06   3.0448294200010e-01
-2.6328320391009e+06   3.0560170579960e-01
-2.6171880390498e+06   3.0663481565042e-01
-2.6015440389986e+06   3.0699541953534e-01
-2.5859000389474e+06   3.0681396443837e-01
-2.5702560388962e+06   3.1194383025642e-01
-2.5546120388450e+06   3.0549535714828e-01
-2.5389680387938e+06   3.0433028951434e-01
-2.5233240387426e+06   3.0557236942585e-01
-2.5076800386915e+06   3.0838439920893e-01
-2.4920360386403e+06   3.0613859699918e-01
-2.4763920385891e+06   3.0753599498030e-01
-2.4607480385379e+06   3.0464026907992e-01
-2.4451040384867e+06   3.0458132959841e-01
-2.4294600384355e+06   3.0566729755461e-01
-2.4138160383843e+06   3.0807985311306e-01
-2.3981720383332e+06   3.0801415795341e-01
-2.3825280382820e+06   3.0593165380290e-01
-2.3668840382308e+06   3.0656921743046e-01
-2.3512400381796e+06   3.0881713938745e-01
-2.3355960381284e+06   3.1057532430417e-01
-2.3199520380772e+06   3.0591170820426e-01
-2.3043080380260e+06   3.0433608260221e-01
-2.2886640379748e+06   3.0957906922973e-01
-2.2730200379237e+06   3.0529336274711e-01
-2.2573760378725e+06   3.0582472439955e-01
-2.2417320378213e+06   3.0641392892882e-01
-2.2260880377701e+06   3.0478715262837e-01
-2.2104440377189e+06   3.0530925329445e-01
-2.1948000376677e+06   3.0768502577554e-01
-2.1791560376165e+06   3.0549733152600e-01
-2.1635120375654e+06   3.0764833079486e-01
-2.1478680375142e+06   3.0303728519846e-01
-2.1322240374630e+06   3.0475438018346e-01
-2.1165800374118e+06   3.0374554295101e-01
-2.1009360373606e+06   3.0248039243102e-01
-2.0852920373094e+06   3.0329239704420e-01
-2.0696480372582e+06   3.0497048268157e-01
-2.0540040372071e+06   3.0527481274597e-01
-2.0383600371559e+06   3.0510857801319e-01
-2.0227160371047e+06   3.0856166027534e-01
-2.0070720370535e+06   3.0600215240826e-01
-1.9914280370023e+06   3.0380007547098e-01
-1.9757840369511e+06   3.0608580328960e-01
-1.9601400368999e+06   3.0665118321322e-01
-1.9444960368488e+06   3.0509924723791e-01
-1.9288520367976e+06   3.0428733482989e-01
-1.9132080367464e+06   3.0616800418919e-01
-1.8975640366952e+06   3.0596917735654e-01
-1.8819200366440e+06   3.0740539049796e-01
-1.8662760365928e+06   3.0665178994017e-01
-1.8506320365416e+06   3.0688562207385e-01
-1.8349880364905e+06   3.0632586591078e-01
-1.8193440364393e+06   3.0512394558658e-01
-1.8037000363881e+06   3.0570215117525e-01
-1.7880560363369e+06   3.0500526587663e-01
-1.7724120362857e+06   3.0411685023670e-01
-1.7567680362345e+06   3.0385283750547e-01
-1.7411240361833e+06   3.0444720146692e-01
-1.7254800361321e+06   3.1140286606005e-01
-1.7098360360810e+06   3.1241306096996e-01
-1.6941920360298e+06   3.0552990602306e-01
-1.6785480359786e+06   3.1087650223227e-01
-1.6629040359274e+06   3.0183988730932e-01
-1.6472600358762e+06   3.0794446373919e-01
-1.6316160358250e+06   3.0107856437171e-01
-1.6159720357738e+06   3.0832198454059e-01
