#freq[Hz] vel[km/s] flux[Jy/beam] noise[Jy/beam] tau tau_noise
1208284279.69 52630.3439907 0.0 0.0 -0.0 -0.0
1208206149.03 52653.1339975 0.0 0.0 -0.0 -0.0
1208128018.37 52675.9269521 0.0 0.0 -0.0 -0.0
1208049887.71 52698.7228549 0.0 0.0 -0.0 -0.0
1207971757.05 52721.5217065 0.0 0.0 -0.0 -0.0
1207893626.39 52744.3235076 0.0 0.0 -0.0 -0.0
1207815495.73 52767.1282586 0.0 0.0 -0.0 -0.0
1207737365.06 52789.9359602 0.0 0.0 -0.0 -0.0
1207659234.4 52812.746613 0.0 0.0 -0.0 -0.0
1207581103.74 52835.5602174 0.0 0.0 -0.0 -0.0
1207502973.08 52858.3767742 0.0 0.0 -0.0 -0.0
1207424842.42 52881.1962837 0.0 0.0 -0.0 -0.0
1207346711.76 52904.0187467 0.0 0.0 -0.0 -0.0
1207268581.1 52926.8441637 0.0 0.0 -0.0 -0.0
1207190450.44 52949.6725353 0.0 0.0 -0.0 -0.0
1207112319.78 52972.503862 0.0 0.0 -0.0 -0.0
1207034189.12 52995.3381445 0.0 0.0 -0.0 -0.0
1206956058.46 53018.1753832 0.0 0.0 -0.0 -0.0
1206877927.8 53041.0155788 0.0 0.0 -0.0 -0.0
1206799797.13 53063.8587318 0.0 0.0 -0.0 -0.0
1206721666.47 53086.7048429 0.0 0.0 -0.0 -0.0
1206643535.81 53109.5539125 0.0 0.0 -0.0 -0.0
1206565405.15 53132.4059413 0.0 0.0 -0.0 -0.0
1206487274.49 53155.2609299 0.0 0.0 -0.0 -0.0
1206409143.83 53178.1188787 0.0 0.0 -0.0 -0.0
1206331013.17 53200.9797885 0.0 0.0 -0.0 -0.0
1206252882.51 53223.8436597 0.0 0.0 -0.0 -0.0
1206174751.85 53246.7104929 0.0 0.0 -0.0 -0.0
1206096621.19 53269.5802888 0.0 0.0 -0.0 -0.0
1206018490.53 53292.4530479 0.0 0.0 -0.0 -0.0
1205940359.87 53315.3287707 0.0 0.0 -0.0 -0.0
1205862229.2 53338.2074579 0.0 0.0 -0.0 -0.0
1205784098.54 53361.08911 0.0 0.0 -0.0 -0.0
1205705967.88 53383.9737275 0.0 0.0 -0.0 -0.0
