-2.686000000000000227e+02 -2.226300000000000168e+00
-2.430999999999999943e+02 -2.244499999999999940e+00
-2.410999999999999943e+02 -2.244499999999999940e+00
-2.371999999999999886e+02 -2.285400000000000098e+00
-2.351999999999999886e+02 -2.285400000000000098e+00
-2.351999999999999886e+02 -2.285400000000000098e+00
-2.351999999999999886e+02 -2.282700000000000173e+00
-2.333000000000000114e+02 -2.281800000000000050e+00
-2.313000000000000114e+02 -2.260899999999999910e+00
-2.294000000000000057e+02 -2.240899999999999892e+00
-2.274000000000000057e+02 -2.240899999999999892e+00
-2.235000000000000000e+02 -2.244499999999999940e+00
-1.823000000000000114e+02 -2.245400000000000063e+00
-1.745000000000000000e+02 -2.250900000000000123e+00
-1.745000000000000000e+02 -2.250900000000000123e+00
-1.705000000000000000e+02 -2.250900000000000123e+00
-1.685999999999999943e+02 -2.250900000000000123e+00
-1.646999999999999886e+02 -2.242700000000000138e+00
-1.410999999999999943e+02 -2.250900000000000123e+00
-1.391999999999999886e+02 -2.250900000000000123e+00
-1.351999999999999886e+02 -2.245400000000000063e+00
-9.803000000000000114e+01 -2.234500000000000153e+00
-9.410999999999999943e+01 -2.237200000000000077e+00
-9.215000000000000568e+01 -2.237200000000000077e+00
-8.823000000000000398e+01 -2.236299999999999955e+00
-8.626999999999999602e+01 -2.236299999999999955e+00
-7.646999999999999886e+01 -2.242700000000000138e+00
-7.450000000000000000e+01 -2.242700000000000138e+00
-7.057999999999999829e+01 -2.236299999999999955e+00
-5.293999999999999773e+01 -2.223599999999999799e+00
-4.117000000000000171e+01 -2.216299999999999937e+00
-3.921000000000000085e+01 -2.216299999999999937e+00
-2.941000000000000014e+01 -2.209000000000000075e+00
-2.155999999999999872e+01 -2.205400000000000027e+00
-1.764000000000000057e+01 -2.206300000000000150e+00
-1.567999999999999972e+01 -2.206300000000000150e+00
-9.803000000000000824e+00 -2.209999999999999964e+00
-5.881999999999999673e+00 -2.208099999999999952e+00
1.764000000000000057e+01 -2.220899999999999874e+00
3.137000000000000099e+01 -2.233600000000000030e+00
4.704999999999999716e+01 -2.237200000000000077e+00
5.882000000000000028e+01 -2.240899999999999892e+00
6.078000000000000114e+01 -2.240899999999999892e+00
7.057999999999999829e+01 -2.241800000000000015e+00
8.234999999999999432e+01 -2.244499999999999940e+00
8.823000000000000398e+01 -2.245400000000000063e+00
9.410999999999999943e+01 -2.247199999999999864e+00
1.000000000000000000e+02 -2.243599999999999817e+00
1.057999999999999972e+02 -2.245400000000000063e+00
1.117000000000000028e+02 -2.247199999999999864e+00
1.254000000000000057e+02 -2.229999999999999982e+00
1.294000000000000057e+02 -2.221799999999999997e+00
1.371999999999999886e+02 -2.231799999999999784e+00
1.470000000000000000e+02 -2.244499999999999940e+00
1.490000000000000000e+02 -2.244499999999999940e+00
2.235000000000000000e+02 -2.248099999999999987e+00
2.490000000000000000e+02 -2.249899999999999789e+00
2.529000000000000057e+02 -2.249000000000000110e+00
2.549000000000000057e+02 -2.249000000000000110e+00
2.588000000000000114e+02 -2.246300000000000185e+00
2.666000000000000227e+02 -2.238100000000000200e+00
2.705000000000000000e+02 -2.244499999999999940e+00
2.763999999999999773e+02 -2.239900000000000002e+00
2.783999999999999773e+02 -2.239900000000000002e+00
2.843000000000000114e+02 -2.244499999999999940e+00
2.941000000000000227e+02 -2.244499999999999940e+00
3.176000000000000227e+02 -2.244499999999999940e+00
3.253999999999999773e+02 -2.248099999999999987e+00
3.293999999999999773e+02 -2.244499999999999940e+00
3.371999999999999886e+02 -2.233600000000000030e+00
3.411000000000000227e+02 -2.249899999999999789e+00
3.431000000000000227e+02 -2.249899999999999789e+00
3.470000000000000000e+02 -2.244499999999999940e+00
3.528999999999999773e+02 -2.241800000000000015e+00
3.783999999999999773e+02 -2.226300000000000168e+00
3.783999999999999773e+02 -2.226300000000000168e+00
