#freq[Hz] vel[km/s] flux[Jy/beam] noise[Jy/beam] tau tau_noise
1395632866.51 5321.40229083 0.0 0.0 -0.0 -0.0
1395554739.0 5338.48351656 0.0 0.0 -0.0 -0.0
1395476611.49 5355.56665493 0.0 0.0 -0.0 -0.0
1395398483.99 5372.65170623 0.0 0.0 -0.0 -0.0
1395320356.48 5389.73867081 0.0 0.0 -0.0 -0.0
1395242228.97 5406.82754899 0.0 0.0 -0.0 -0.0
1395164101.46 5423.91834107 0.0 0.0 -0.0 -0.0
1395085973.95 5441.01104739 0.0 0.0 -0.0 -0.0
1395007846.45 5458.10566826 0.00031946960371 0.000464008283106 0.0101173429845 0.0147286151744
1394929718.94 5475.20220402 0.00106566818431 0.00128743986792 0.0341554075512 0.041412393954
1394851591.43 5492.30065497 0.00124784780201 0.00109263194546 0.0401129637149 0.0350349296934
1394773463.92 5509.40102145 0.000933233997785 0.00114133250214 0.0298467745967 0.0366254402671
1394695336.42 5526.50330376 0.000709837302566 0.00041141517009 0.0226205614792 0.0130482552063
1394617208.91 5543.60750225 0.000353433657438 6.41222615561e-06 0.011199001348 0.000202066601839
1394539081.4 5560.71361722 -0.000169827777427 0.000333901623284 -0.00533692550901 0.010576818755
1394460953.89 5577.821649 -0.000340756640071 0.000233241236697 -0.0106798460781 0.00737645942568
1394382826.38 5594.93159791 0.000390436209273 0.00089369280697 0.0123787604201 0.0285639264051
1394304698.88 5612.04346428 0.000747592072003 0.000686700123002 0.0238381540982 0.0218751186345
1394226571.37 5629.15724842 -3.18224774674e-05 0.000277542834935 -0.00100220870784 0.00878370639839
1394148443.86 5646.27295067 -0.000763688236475 0.000992261372248 -0.0237784896185 0.0317648869008
1394070316.35 5663.39057133 -0.000714933266863 0.000626229557468 -0.0222772161515 0.0199294739007
1393992188.84 5680.51011074 -0.000281422602711 7.04382859808e-05 -0.00882840666499 0.00222194348382
1393914061.34 5697.63156921 -0.000299735285807 0.000207770539363 -0.00940019529165 0.00656827456059
1393835933.83 5714.75494708 -0.000208042765735 0.000548101627013 -0.00653393559457 0.0174212941808
1393757806.32 5731.88024465 0.000410444830777 0.00102728656918 0.0130172791935 0.0329047829068
1393679678.81 5749.00746226 -2.58393411059e-05 0.000590966391237 -0.00081385404473 0.0187966239874
1393601551.31 5766.13660023 -0.000960900331847 0.000246074491499 -0.0298281942445 0.00778390600394
1393523423.8 5783.26765888 -0.00067122647306 0.000246386721023 -0.020929468657 0.00779382113495
1393445296.29 5800.40063854 -0.000156393885845 0.000915210150378 -0.00491579440855 0.0292618167211
1393367168.78 5817.53553952 -0.00109481601976 0.00110850361294 -0.0339154444868 0.0355530043597
1393289041.27 5834.67236215 -0.00232199858874 0.00250289814455 -0.0706122896732 0.082148811256
1393210913.77 5851.81110675 -0.00248896609992 0.00266301044569 -0.0755026955443 0.0876408721512
1393132786.26 5868.95177365 -0.00214233715087 0.00147123483889 -0.0653232336123 0.0474668435933
1393054658.75 5886.09436317 -0.000875788042322 0.000540338822622 -0.0272217662112 0.0171724242647
1392976531.24 5903.23887564 -0.000393494206946 0.000616443043197 -0.0123225789829 0.0196149477041
1392898403.73 5920.38531137 -0.000752995081712 0.0011725048834 -0.0234494166036 0.0376448279308
1392820276.23 5937.53367069 -0.000322311825585 0.000250959054018 -0.0101046673514 0.00793903096796
1392742148.72 5954.68395393 -0.000495003303513 8.13619396615e-05 -0.0154769300361 0.00256696775641
1392664021.21 5971.83616141 -0.000851247576065 8.09350188608e-05 -0.026468990099 0.00255348120116
1392585893.7 5988.99029345 -0.00119090871885 0.00171780865599 -0.0368380361679 0.0556473187955
1392507766.2 6006.14635037 -0.000940161175095 0.00250282720683 -0.029193716386 0.0821463846722
1392429638.69 6023.30433251 0.000655396142974 0.000304896186551 0.0208674382678 0.00965357963581
1392351511.18 6040.46424018 0.0020954972133 0.00242121931522 0.0683089458244 0.0793586962648
1392273383.67 6057.62607371 0.0022157006897 0.00289244598592 0.0723725102395 0.0955637647185
1392195256.16 6074.78983342 0.00164863199461 0.00142793391988 0.0533455122322 0.0460371497721
1392117128.66 6091.95551964 0.00098793185316 0.000122080363227 0.0316240727744 0.00385411157286
1392039001.15 6109.12313269 0.000773841864429 5.25935876605e-05 0.0246855853694 0.00165857353488
1391960873.64 6126.2926729 0.00173692475073 0.00135693915683 0.0562843293742 0.0436974848033
1391882746.13 6143.46414058 0.00109161587898 0.000761139982437 0.0350017729224 0.0242754363754
1391804618.62 6160.63753608 -7.06291757524e-05 0.000491926331762 -0.00222301890184 0.0156217507175
1391726491.12 6177.8128597 0.000667791522574 0.00112831284165 0.0212663261916 0.0361999836083
1391648363.61 6194.99011177 0.000456500914879 0.00100349611199 0.0144885805017 0.0321303802883
1391570236.1 6212.16929263 0.000151654327055 2.27486565229e-05 0.00479000931113 0.000717056340194
1391492108.59 6229.35040259 0.00106321007479 0.000945808384864 0.0340752657386 0.0302550748057
1391413981.09 6246.53344198 0.00127672113013 0.000906351910534 0.0410604332147 0.0289744509033
1391335853.58 6263.71841112 0.000802761409432 0.000483375014059 0.0256200373663 0.0153480979233
1391257726.07 6280.90531034 0.000772868515924 0.000926241483547 0.0246541495935 0.0296197942845
1391179598.56 6298.09413997 0.00112430320587 0.00149448704966 0.0360689931195 0.0482354208913
1391101471.05 6315.28490032 0.000361788959708 0.000324190728449 0.0114652733347 0.0102676273646
1391023343.55 6332.47759173 -0.000482403032947 0.000391207369778 -0.0150859225628 0.012403362282
1390945216.04 6349.67221452 0.000253168575 0.000219635067114 0.00800920930545 0.00694465459573
1390867088.53 6366.86876902 0.00046958369785 0.000226397429599 0.0149069163809 0.00715924134319
1390788961.02 6384.06725555 -0.000456521927845 0.00068933142049 -0.0142823087303 0.0219598668235
1390710833.51 6401.26767443 -0.000313535041641 0.000151370866897 -0.00983085799082 0.00478103477148
1390632706.01 6418.470026 0.000570412667003 0.000693564641844 0.0181369150574 0.0220962244602
1390554578.5 6435.67431058 0.000502009119373 0.000526894528255 0.0159445086855 0.0167415563388
1390476450.99 6452.88052849 4.74960215797e-05 0.000147388775426 0.00149769797596 0.0046549675844
1390398323.48 6470.08868006 -0.00051444012206 0.00156178243653 -0.0160797873705 0.0504631334456
1390320195.98 6487.29876562 -0.000966146879364 0.00212276896826 -0.0299886393152 0.0692294398642
1390242068.47 6504.51078548 -0.000506699783728 0.000837673065539 -0.0158397546032 0.0267492717883
1390163940.96 6521.72473999 -0.000401837052777 7.23547478669e-05 -0.0125822048986 0.00228246644048
1390085813.45 6538.94062946 -0.000901261519175 0.000261117171476 -0.0280025633854 0.0082617116782
1390007685.94 6556.15845423 -0.000634771306068 0.000429306534556 -0.0198039420901 0.0136195708697
1389929558.44 6573.37821461 -0.000710143591277 0.000301705542556 -0.0221296097788 0.00955207388849
1389851430.93 6590.59991093 -0.000493992527481 6.3251160169e-05 -0.0154455696047 0.00199500258331
1389773303.42 6607.82354352 0.00106762466021 0.00179012612272 0.0342191991796 0.058059311609
1389695175.91 6625.04911271 0.000982617493719 0.000797138631289 0.0314512546103 0.0254382850516
1389617048.4 6642.27661883 -0.000405945989769 0.000734136702426 -0.0127100485503 0.0234040479161
1389538920.9 6659.50606219 -0.000829592579976 0.000941156786304 -0.025804254496 0.0301040143237
1389460793.39 6676.73744313 -0.000139495154144 0.000524245107992 -0.00438579410218 0.0166566685902
1389382665.88 6693.97076197 8.58492567204e-05 0.000122371298491 0.00270873444314 0.0038633142463
1389304538.37 6711.20601905 -0.000920611666515 0.000244039217563 -0.0285952648998 0.00771927644777
1389226410.87 6728.44321468 -0.00066124118166 6.0500554412e-05 -0.0206213060534 0.0019081629985
1389148283.36 6745.6823492 0.000858893501572 0.00120717202608 0.0274362806948 0.0387797217583
1389070155.85 6762.92342292 0.00115322414786 0.00205396818288 0.0370141938743 0.0669088564544
1388992028.34 6780.16643619 -0.00035251621739 0.000323698781406 -0.0110463813289 0.0102519664919
1388913900.83 6797.41138932 -0.00150094856508 0.000292252703093 -0.0462098603195 0.00925140587121
1388835773.33 6814.65828265 -0.00121735129505 0.00110124604563 -0.0376407721205 0.0353160733389
1388757645.82 6831.9071165 -0.000670931418426 0.000433118746585 -0.0209203641446 0.0137413464546
1388679518.31 6849.1578912 -0.000366776133887 2.48268210269e-05 -0.0114906697037 0.000782587430718
1388601390.8 6866.41060707 -0.000151233834913 0.000192023228633 -0.00475398787625 0.00606893915842
1388523263.29 6883.66526445 0.000596945115831 0.000510379804301 0.018988603699 0.0162125400626
1388445135.79 6900.92186366 0.00157951167785 0.00129102446653 0.0510508601958 0.0415301255685
