-736.3	3.152
-713.3	4.439
-673.4	3.353
-646.5	3.705
-627.6	2.881
-596.7	3.322
-579.8	2.941
-543.5	2.850
-517.8	3.882
-490.8	3.268
-458.3	4.143
-438.7	3.500
-409.8	3.409
-384.5	3.327
-356.2	3.049
-318.0	3.490
-295.3	3.714
-273.7	3.594
-248.9	3.385
-224.8	2.965
-192.5	3.795
-175.7	3.391
-147.0	3.248
-110.7	3.165
-89.68	2.918
-58.70	2.387
-40.32	2.409
-10.30	1.615
26.36	1.637
46.67	2.191
79.36	3.125
113.8	3.551
126.6	4.037
154.5	3.685
190.0	3.370
207.0	3.026
240.9	3.280
265.5	4.005
291.6	3.137
324.7	3.196
357.5	3.173
379.0	3.038
402.1	4.362
422.8	3.008
453.3	3.359
481.5	3.067
509.4	3.680
535.9	3.926
564.9	3.851
590.2	3.761
617.9	3.349
640.8	2.593
681.5	3.730
695.0	3.423
726.8	3.101
