0	0	0
1	0	0
2	0	0
3	0	0
4	0	0
5	0	0
6	0	0
7	0	0
8	0	0
9	0	0
10	0	0
11	0	0
12	0	0
13	0	0
14	0	0
15	0	0
16	0	0
17	0	0
18	0	0
19	0	0
20	0	0
21	0	0
22	0	0
23	0	0
24	0	0
25	0	0
26	0	0
27	0	0
28	0	0
29	0	0
30	0	0
31	0	0
32	0	0
33	0	0
34	0	0
35	0	0
36	0	0
37	0	0
38	0	0
39	0	0
40	0	0
41	0	0
42	0	0
43	0	0
44	0	0
45	0	0
46	0	0
47	0	0
48	0	0
49	0	0
50	0	0
51	0	0
52	0	0
53	0	0
54	0	0
55	0	0
56	0	0
57	0	0
58	0.00085324	0.00085324
59	0.000638054	0.000638054
60	0.00107795	0.00107795
61	0.000649189	0.000649189
62	0.000451764	0.000451764
63	-7.19798e-05	-7.19798e-05
64	-0.00195265	-0.00195265
65	-0.00117915	-0.00117915
66	-0.00167498	-0.00167498
67	-0.000266576	-0.000266576
68	-0.000342074	-0.000342074
69	0.0011173	0.0011173
70	0.00143698	0.00143698
71	0.00123342	0.00123342
72	0.00042596	0.00042596
73	0.000344535	0.000344535
74	0.000709018	0.000709018
75	0.00129267	0.00129267
76	0.00089435	0.00089435
77	-0.00067803	-0.00067803
78	-0.00133363	-0.00133363
79	-0.00115807	-0.00115807
80	0.000264835	0.000264835
81	-3.24512e-05	-3.24512e-05
82	0.000371937	0.000371937
83	-6.2856e-05	-6.2856e-05
84	0.000161127	0.000161127
85	-0.000593236	-0.000593236
86	-0.000728934	-0.000728934
87	-0.000995043	-0.000995043
88	-0.000593057	-0.000593057
89	-0.000474827	-0.000474827
90	-0.000404721	-0.000404721
91	8.00144e-05	8.00144e-05
92	0.000226757	0.000226757
93	0.000252245	0.000252245
94	-0.00065862	-0.00065862
95	-0.000689358	-0.000689358
96	8.27138e-05	8.27138e-05
97	0.000148719	0.000148719
98	0.000391395	0.000391395
99	0.00017958	0.00017958
100	0.000465583	0.000465583
101	0.00070949	0.00070949
102	0.000280195	0.000280195
103	0.000702981	0.000702981
104	0.0010407	0.0010407
105	0.00149248	0.00149248
106	0.000821174	0.000821174
107	-0.000564493	-0.000564493
108	-0.00109839	-0.00109839
109	-0.00168749	-0.00168749
110	-0.00144263	-0.00144263
111	-0.00178346	-0.00178346
112	-0.00129338	-0.00129338
113	-0.000373697	-0.000373697
114	0.00339136	5.25948e-11
115	0.00384176	-5.47999e-15
116	0.00290531	5.33783e-11
117	-0.000587661	-0.000587661
118	-0.000965455	-0.000965455
119	-0.00103499	-0.00103499
120	-0.000737718	-0.000737718
121	-0.000371422	-0.000371422
122	1.64346e-05	1.64346e-05
123	-5.86785e-06	-5.86785e-06
124	-0.00027142	-0.00027142
125	-0.000113727	-0.000113727
126	-0.000267943	-0.000267943
127	-0.000172086	-0.000172086
128	-0.00057891	-0.00057891
129	-0.000466029	-0.000466029
130	5.81639e-05	5.81639e-05
131	0.000456931	0.000456931
132	0.00046948	0.00046948
133	0.000290753	0.000290753
134	1.84881e-05	1.84881e-05
135	-7.0211e-05	-7.0211e-05
136	-0.000387041	-0.000387041
137	-5.17072e-06	-5.17072e-06
138	0.000156048	0.000156048
139	0.000443636	0.000443636
140	0.000336681	0.000336681
141	-0.000291581	-0.000291581
142	-0.000653662	-0.000653662
143	-0.000678415	-0.000678415
144	0.000180355	0.000180355
145	0.000368952	0.000368952
146	0.000233077	0.000233077
147	-0.000175795	-0.000175795
148	4.00631e-05	4.00631e-05
149	0.000395091	0.000395091
150	0.000681068	0.000681068
151	0.00058674	0.00058674
152	0.00059063	0.00059063
153	1.03222e-05	1.03222e-05
154	-0.000803213	-0.000803213
155	-0.00107177	-0.00107177
156	-0.000533643	-0.000533643
157	0.000394645	0.000394645
158	0.000303333	0.000303333
159	0.000178622	0.000178622
160	-6.96383e-05	-6.96383e-05
161	0	0
162	0	0
163	0	0
164	0	0
165	0	0
166	0	0
167	0	0
168	0	0
169	0	0
170	0	0
171	0	0
172	0	0
173	0	0
174	0	0
175	0	0
176	0	0
177	0	0
178	0	0
179	0	0
180	0	0
181	0	0
182	0	0
183	0	0
184	0	0
185	0	0
186	0	0
187	0	0
188	0	0
189	0	0
190	0	0
191	0	0
192	0	0
193	0	0
194	0	0
195	0	0
