0500+019  0.58471  896.38     0.00   130   119.028   -0.00481   82.158  -0.107     100.2     2.4   two
0500+019  0.58471  896.38     0.00   131   119.028   -0.00571   82.158  -0.127     100.2     2.4   two
0500+019  0.58471  896.38     0.00   132   119.528   -0.00481   82.658  -0.107     100.2     2.4   two
0500+019  0.58471  896.38     0.00   133   125.428   0.00511   88.558  0.113     100.2     2.4   two
0500+019  0.58471  896.38     0.00   134   126.028   0.00511   89.158  0.113     100.2     2.4   two
0500+019  0.58471  896.38     0.00   135   132.528   -0.00662   95.658  -0.147     100.2     2.4   two
0500+019  0.58471  896.38     0.00   136   133.128   -0.00662   96.258  -0.147     100.2     2.4   two
0500+019  0.58471  896.38     0.00   137   133.728   -0.00842   96.858  -0.187     100.2     2.4   two
0500+019  0.58471  896.38     0.00   138   144.928   -0.00301   108.058  -0.0667     100.2     2.4   two
0809+483  0.43655  988.66     17.78   0   418.640   0.000684   441.814  -0.0392     100.7     6.9   int
0809+483  0.43655  988.66     17.78   1   415.206   0.000684   438.381  -0.0392     100.7     6.9   int
0809+483  0.43655  988.66     17.78   2   366.086   0.000628   389.261  -0.036     100.7     6.9   int
0809+483  0.43655  988.66     17.78   3   332.934   -0.000553   356.108  0.0317     100.7     6.9   int
0809+483  0.43655  988.66     17.78   4   331.826   -0.000553   355.000  0.0317     100.7     6.9   int
0809+483  0.43655  988.66     17.78   5   283.778   -0.000384   306.953  0.022     100.7     6.9   int
0809+483  0.43655  988.66     17.78   6   272.370   -0.00117   295.544  0.0671     100.7     6.9   int
0809+483  0.43655  988.66     17.78   7   248.409   -0.00269   271.583  0.154     100.7     6.9   int
0809+483  0.43655  988.66     17.78   8   245.011   -0.0033   268.186  0.189     100.7     6.9   int
0809+483  0.43655  988.66     17.78   9   239.289   -0.00386   262.464  0.221     100.7     6.9   int
0809+483  0.43655  988.66     17.78   10   225.592   -0.00431   248.766  0.247     100.7     6.9   int
0809+483  0.43655  988.66     17.78   11   190.151   -0.00358   213.326  0.205     100.7     6.9   int
0809+483  0.43655  988.66     17.78   12   177.545   -0.00291   200.719  0.167     100.7     6.9   int
0809+483  0.43655  988.66     17.78   13   166.101   -0.00218   189.275  0.125     100.7     6.9   int
0809+483  0.43655  988.66     17.78   14   158.108   -0.00128   181.282  0.0735     100.7     6.9   int
0809+483  0.43655  988.66     17.78   15   108.952   -0.000777   132.126  0.0445     100.7     6.9   int
0809+483  0.43655  988.66     17.78   16   59.796   0.000178   82.970  -0.0102     100.7     6.9   int
0809+483  0.43655  988.66     17.78   17   59.796   0.000178   82.970  -0.0102     100.7     6.9   int
0809+483  0.43655  988.66     17.78   18   47.225   -0.000721   70.400  0.0413     100.7     6.9   int
0809+483  0.43655  988.66     17.78   19   36.961   -0.00213   60.136  0.122     100.7     6.9   int
0809+483  0.43655  988.66     17.78   20   33.564   -0.00375   56.738  0.215     100.7     6.9   int
0809+483  0.43655  988.66     17.78   21   30.149   -0.00521   53.323  0.298     100.7     6.9   int
0809+483  0.43655  988.66     17.78   22   29.004   -0.00521   52.178  0.298     100.7     6.9   int
0809+483  0.43655  988.66     17.78   23   26.787   -0.00683   49.961  0.391     100.7     6.9   int
0809+483  0.43655  988.66     17.78   24   25.642   -0.00683   48.817  0.391     100.7     6.9   int
