65008.1	1.00005
65018.3	0.999604
65020.3	0.999604
65024.4	0.999827
65026.4	1.00038
65032.5	1.00032
65038.6	1.00040
65038.6	1.00040
65042.7	1.00020
65044.8	1.00020
65054.9	0.999961
65054.9	0.999961
65057.0	1.00043
65059.0	1.00054
65059.0	1.00054
65065.1	1.00007
65071.2	0.999983
65075.3	1.00014
65077.3	1.00014
65081.4	1.00049
65083.5	1.00049
65083.5	1.00049
65087.5	1.00018
65089.6	1.00018
65093.6	0.999781
65095.7	0.999781
65095.7	0.999781
65101.8	0.999982
65107.9	1.00029
65112.0	1.00038
65112.0	1.00038
65126.2	0.999959
65130.3	0.999847
65130.3	0.999847
65136.4	0.999959
65144.6	1.00034
65148.6	1.00016
65150.7	1.00016
65156.8	1.00045
65160.8	1.00058
65162.9	1.00058
65167.0	1.00107
65169.0	1.00107
65169.0	1.00107
65173.1	1.00036
65175.1	1.00036
65181.2	0.999555
65185.3	0.998884
65187.3	0.998883
65193.4	0.998794
65197.5	0.999085
65199.5	0.999085
65205.7	0.999420
65211.8	0.999689
65215.8	0.999778
65221.9	0.999756
65230.1	1.00029
65236.2	1.00045
65236.2	1.00045
65240.3	1.00031
65242.3	1.00031
65246.4	1.00024
65248.4	1.00024
65254.5	1.00004
65266.8	0.999822
65266.8	0.999822
65270.8	1.00002
65272.9	1.00002
65276.9	1.00009
65295.3	1.00022
65297.3	1.00022
65301.4	1.00053
65303.4	1.00053
65307.5	1.00002
65309.5	1.00002
65313.6	0.999552
65315.6	0.999552
65319.7	0.999530
65325.8	0.999888
65327.9	0.999888
65340.1	1.00020
65344.1	1.00033
65346.2	1.00033
65358.4	0.999977
65368.6	0.999775
65370.6	0.999775
65376.7	0.999417
65376.7	0.999417
65382.8	0.999528
65386.9	0.999707
65389.0	0.999707
65395.1	1.00017
65401.2	1.00042
65407.3	1.00055
65413.4	1.00035
65417.5	1.00040
65419.5	1.00040
65423.6	1.00042
65429.7	1.00035
65431.7	1.00035
65437.8	0.999818
65443.9	0.999505
65448.0	0.999482
65450.1	0.999482
65454.1	0.999683
65456.2	0.999683
65462.3	0.999213
65462.3	0.999213
65472.5	0.999392
65474.5	0.999392
65478.6	0.999661
65480.6	0.999660
65480.6	0.999660
65486.7	0.999011
65490.8	0.998698
65492.8	0.998698
65496.9	0.998765
65498.9	0.998765
65503.0	0.998809
65503.0	0.998809
65511.2	0.998428
65517.3	0.998070
65521.3	0.998115
65527.4	0.998227
65527.4	0.998227
65535.6	0.997868
65541.7	0.997510
65541.7	0.997510
65545.8	0.997890
65547.8	0.997890
65553.9	0.998136
65558.0	0.998338
65558.0	0.998338
65566.1	0.997711
65570.2	0.997778
65572.3	0.997778
65572.3	0.997778
65576.3	0.997599
65578.4	0.997599
65590.6	0.996770
65594.7	0.996389
65596.7	0.996389
65602.8	0.996165
65602.8	0.996165
65606.9	0.996523
65608.9	0.996523
65615.0	0.996971
65619.1	0.997016
65621.1	0.997016
65625.2	0.996904
65633.4	0.996635
65633.4	0.996635
65637.4	0.996993
65639.5	0.996993
65645.6	0.997328
65651.7	0.997664
65655.8	0.997530
65657.8	0.997530
65661.9	0.997395
65661.9	0.997395
65668.0	0.997597
65674.1	0.997955
65676.1	0.997955
65680.2	0.998469
65682.2	0.998469
65688.3	0.998716
65692.4	0.998895
65704.6	0.998603
65706.7	0.998603
65706.7	0.998603
65710.7	0.998693
65712.8	0.998693
65716.9	0.999207
65718.9	0.999207
65725.0	0.999454
65725.0	0.999454
65729.1	0.999252
65731.1	0.999252
65737.2	0.998938
65741.3	0.999028
65743.3	0.999028
65747.4	0.999072
65747.4	0.999072
65749.4	0.999072
65753.5	0.999050
65755.6	0.999050
65759.6	0.998915
65761.7	0.998915
65765.7	0.999027
65767.8	0.999027
65771.8	0.998960
65773.9	0.998960
65786.1	0.998557
65786.1	0.998557
65796.3	0.998803
65798.3	0.998803
65802.4	0.998870
65804.4	0.998870
65808.5	0.998825
65810.5	0.998825
65814.6	0.998713
65816.7	0.998713
65816.7	0.998713
65820.7	0.999138
65822.8	0.999138
65826.8	0.999406
65832.9	0.999473
65835.0	0.999473
65835.0	0.999473
65839.1	0.999048
65841.1	0.999048
65847.2	0.998734
65853.3	0.998466
65853.3	0.998466
65857.4	0.998555
65859.4	0.998555
65871.6	0.999002
65877.8	0.999226
65883.9	0.999831
65883.9	0.999831
65890.0	0.999607
65900.2	0.999427
65900.2	0.999427
65912.4	0.999427
65920.5	1.00000
65924.6	1.00014
65926.6	1.00014
65930.7	0.999941
65932.7	0.999941
65936.8	0.999538
65938.9	0.999538
65938.9	0.999538
65942.9	0.999605
65945.0	0.999605
65951.1	1.00003
65955.1	1.00012
65963.3	1.00045
65963.3	1.00045
65973.5	0.999940
65975.5	0.999940
65979.6	0.999179
65981.6	0.999179
65987.7	0.998910
65987.7	0.998910
65991.8	0.999358
65993.8	0.999358
65997.9	0.999694
66006.1	0.999985
66012.2	1.00029
66016.2	1.00009
66018.3	1.00009
66022.4	1.00000
66022.4	1.00000
66028.5	1.00018
66030.5	1.00018
66036.6	1.00047
66040.7	1.00054
66040.7	1.00054
66046.8	1.00029
66048.8	1.00029
66054.9	0.999737
66059.0	0.999648
66065.1	0.999625
66067.2	0.999625
66071.2	0.999714
66077.3	0.999602
66077.3	0.999602
66083.5	1.00005
66085.5	1.00005
66091.6	1.00043
66091.6	1.00043
66095.7	0.998997
66097.7	0.998997
66097.7	0.998997
