-246.2	1.0155
-243.4	0.99951
-241.9	0.99708
-234.8	1.0029
-229.1	1.0009
-223.4	1.0077
-220.6	0.99951
-217.7	1.0063
-212.0	0.99951
-203.5	1.0009
-200.7	0.99757
-190.7	1.0019
-183.6	0.99951
-183.6	0.99708
-177.9	0.99708
-172.2	1.0000
-166.5	0.99611
-158.0	1.0024
-153.7	0.99660
-145.1	1.0053
-139.5	1.0000
-133.8	1.0053
-126.6	0.99611
-120.9	1.0067
-113.8	1.0019
-108.1	1.0019
-99.64	0.99708
-96.79	1.0009
-96.79	0.99660
-89.67	1.0024
-85.40	0.99805
-79.71	1.0024
-68.32	0.99611
-61.20	1.0029
-61.20	0.99902
-55.51	0.99902
-49.82	0.99320
-45.55	1.0087
-34.16	0.99708
-29.89	0.99708
-22.77	0.99174
-17.08	0.99174
-14.23	0.98640
-8.540	0.99368
1.423	0.98834
1.423	0.98349
9.964	0.98786
17.08	0.97912
25.62	0.98543
29.89	0.97427
34.16	0.97427
39.85	0.96067
54.09	0.93737
55.51	0.95339
59.78	0.92669
66.90	0.92766
66.90	0.91650
71.17	0.91310
82.56	0.88737
82.56	0.90388
89.67	0.88883
89.67	0.87815
96.79	0.88058
98.22	0.86990
105.3	0.87087
113.8	0.86941
120.9	0.86407
126.6	0.86844
130.9	0.87038
138.0	0.86650
146.6	0.86990
155.1	0.85922
162.2	0.84660
167.9	0.85873
169.3	0.87961
176.5	0.88300
182.2	0.90291
189.3	0.92864
197.8	0.95339
197.8	0.94417
207.8	0.95922
210.6	0.97087
214.9	0.97087
217.7	0.97475
222.0	0.97330
230.6	0.98737
239.1	0.99466
244.8	0.98932
256.2	1.0000
266.1	0.99466
274.7	0.99660
280.4	1.0043
286.1	0.99708
291.8	0.99902
298.9	1.0029
303.2	0.99902
313.1	1.0082
318.8	1.0014
328.8	0.99708
338.7	1.0058
341.6	1.0004
343.0	1.0038
357.2	1.0014
364.4	0.99660
378.6	1.0048
384.3	0.99466
